ID,y
7121,102.77988
7123,102.66866
7124,94.96093
7127,102.71304
7131,102.77988
7132,93.568184
7133,93.5057
7134,111.668976
7135,93.5057
7136,113.65195
7137,92.94614
7141,93.748856
7144,103.881035
7147,111.668976
7148,94.20892
7150,93.44891
7151,94.614136
7152,102.77988
7154,93.752014
7156,94.614136
7157,102.71304
7159,116.23593
7161,96.96687
7163,92.94614
7164,102.55659
7167,77.56338
7169,102.61819
7170,94.96093
7173,92.94614
7174,102.55031
7177,111.668976
7178,102.71304
7179,92.94614
7180,77.61778
7181,111.38832
7182,92.4833
7184,93.6805
7185,113.61421
7186,93.17438
7187,115.022865
7188,93.04591
7189,114.498634
7191,102.77988
7193,109.836395
7197,91.923904
7199,94.73983
7200,112.046295
7201,93.5057
7204,92.97771
7207,111.742455
7209,109.77959
7210,93.84331
7211,103.67872
7213,93.818954
7214,113.61421
7216,113.61421
7217,93.430016
7220,110.94976
7224,110.89752
7225,92.4833
7226,113.61421
7227,93.86387
7234,113.61421
7236,77.35039
7239,102.97395
7240,94.614136
7242,112.89375
7244,111.742455
7245,92.77648
7247,111.61724
7248,91.839615
7249,116.23593
7250,112.09262
7251,94.46908
7252,109.5391
7253,77.56338
7256,94.72753
7260,93.78081
7261,113.70826
7264,93.29449
7269,110.28766
7270,93.430016
7273,110.94976
7279,92.67497
7281,111.38832
7284,93.87267
7285,111.68712
7286,116.23593
7287,92.78763
7289,93.6805
7292,93.752014
7293,112.046295
7296,93.88715
7297,112.12268
7298,93.87267
7299,114.15517
7301,102.77988
7304,111.742455
7306,112.77922
7308,93.6805
7309,103.105965
7312,92.94614
7313,77.56338
7314,93.71848
7316,93.6805
7319,111.668976
7321,92.31594
7323,94.614136
7324,102.77988
7325,93.86387
7328,103.2472
7330,77.56338
7334,93.86387
7337,113.61421
7338,93.65814
7339,93.17438
7341,92.388435
7342,113.61421
7344,111.64316
7345,112.53261
7347,109.836395
7349,111.38832
7350,93.20009
7353,111.59653
7355,109.25808
7356,92.23357
7357,111.668976
7358,95.054634
7360,94.73983
7363,102.55659
7364,93.568184
7366,93.114296
7368,93.84331
7369,110.86588
7370,92.88414
7373,93.47943
7374,112.42571
7375,97.76891
7377,94.614136
7379,92.72297
7380,117.51351
7382,110.48475
7383,93.430016
7385,95.07602
7386,102.77988
7391,93.31505
7394,104.51352
7396,112.09262
7397,93.74582
7399,94.614136
7400,102.853905
7403,77.56338
7405,111.668976
7408,111.14285
7414,109.77959
7416,102.55659
7417,92.45772
7419,94.37845
7420,104.97733
7421,94.396126
7422,93.568184
7423,102.55659
7425,77.56338
7430,94.57698
7432,93.568184
7433,105.46826
7434,111.742455
7436,110.021164
7437,92.94614
7438,102.97395
7440,102.72941
7441,93.29449
7442,112.033424
7445,112.34065
7446,103.2472
7448,111.83171
7450,103.95058
7451,93.6805
7454,112.53388
7455,93.009895
7457,111.668976
7459,103.2472
7462,92.97771
7464,93.6805
7465,112.48109
7466,92.97771
7467,110.29867
7469,111.2056
7472,93.20009
7473,110.89752
7479,93.86387
7480,104.47453
7484,111.143974
7491,93.84331
7494,102.55659
7495,97.76891
7501,94.17529
7503,93.84331
7504,102.80181
7505,93.6805
7508,111.83171
7509,92.505
7510,77.56338
7511,110.28766
7515,93.568184
7516,103.591324
7517,93.40537
7518,103.88868
7519,93.84331
7521,94.08751
7522,102.77988
7524,104.38817
7526,101.889725
7527,93.6805
7528,102.735916
7529,93.84331
7534,112.61983
7537,112.18957
7538,93.02542
7540,93.94176
7541,112.12268
7545,111.38832
7551,114.03782
7553,93.84331
7554,101.84156
7555,93.40537
7561,111.83171
7562,93.28694
7564,93.114296
7565,102.72941
7566,94.614136
7567,116.471375
7569,102.77988
7570,93.29449
7571,115.99271
7572,93.23298
7574,102.86349
7578,111.83171
7579,93.35026
7586,92.94614
7587,75.34035
7590,93.84331
7593,110.89752
7594,93.755135
7595,94.614136
7600,93.10895
7601,77.17713
7602,93.78081
7603,114.498634
7604,93.10895
7606,94.22504
7608,114.03782
7613,77.56338
7615,111.742455
7616,110.021164
7617,110.15796
7618,93.6805
7619,102.80181
7622,101.48499
7623,102.77988
7624,93.114296
7625,103.48443
7626,93.84331
7627,103.752426
7628,77.17713
7631,103.144875
7632,102.80181
7633,94.614136
7634,112.60971
7635,93.748856
7636,113.61421
7637,113.61421
7639,92.94614
7640,77.56338
7644,112.046295
7645,93.78081
7648,102.853905
7649,93.568184
7650,111.38832
7652,112.48109
7653,93.65586
7655,93.755135
7659,111.83171
7662,92.699524
7664,93.31973
7666,94.96093
7668,94.902664
7669,112.68466
7670,92.73717
7672,92.092125
7673,110.49978
7678,92.65953
7679,77.61611
7680,104.12593
7683,93.9043
7685,116.23593
7688,93.6805
7690,110.021164
7692,93.84331
7693,94.614136
7695,113.61421
7696,97.76891
7698,93.47943
7699,111.742455
7702,92.388435
7703,113.61421
7704,93.0009
7707,110.28766
7713,77.56338
7715,102.83606
7717,113.81468
7718,94.57698
7719,102.87508
7721,112.532135
7722,94.97738
7725,102.55659
7727,102.47591
7730,78.24713
7733,93.5057
7735,102.77988
7740,113.61421
7741,111.742455
7742,92.77648
7744,112.59784
7747,97.1012
7750,77.56338
7752,111.83171
7754,109.757034
7756,101.84394
7757,94.614136
7758,103.029625
7760,104.12593
7761,94.614136
7763,111.19935
7765,93.86387
7767,113.61421
7768,93.730095
7771,94.72753
7773,93.68671
7774,111.81707
7776,101.78145
7779,93.29449
7783,92.97771
7786,124.607796
7787,94.49612
7789,93.114296
7791,93.84331
7793,90.81329
7794,110.48475
7795,93.22379
7799,77.56338
7800,110.48475
7802,93.568184
7805,112.73658
7807,102.77988
7808,94.08751
7811,104.47453
7817,110.021164
7818,102.80181
7819,93.6805
7822,93.10895
7823,111.668976
7825,113.76875
7828,92.78763
7832,93.78081
7833,77.56338
7834,112.59784
7835,93.29449
7837,94.847534
7840,92.94614
7842,93.19316
7843,109.06688
7844,93.6805
7846,94.614136
7850,93.72463
7853,112.046295
7855,114.03782
7858,92.913185
7863,111.83171
7865,112.046295
7866,92.96916
7868,93.9043
7869,111.83171
7871,77.56338
7872,103.105965
7874,102.77988
7877,111.668976
7878,93.78081
7879,111.83171
7881,93.17438
7883,94.46714
7885,103.105965
7886,93.84331
7889,94.96093
7890,103.9633
7891,93.914825
7893,92.375786
7894,102.55659
7896,111.38832
7898,102.77988
7901,92.78408
7902,109.836395
7904,111.59653
7905,93.84331
7906,114.53301
7909,93.6805
7910,102.66866
7913,93.29691
7918,112.046295
7919,93.5057
7923,93.6805
7925,94.614136
7927,93.5057
7930,92.913185
7932,94.75751
7933,93.6805
7935,92.45772
7939,103.05616
7942,93.51651
7943,113.28499
7945,102.55659
7946,93.84331
7948,97.1012
7949,110.89752
7950,92.77648
7951,113.61421
7955,102.77988
7959,93.568184
7960,113.61421
7961,93.10895
7962,102.71304
7964,102.548355
7965,94.396126
7966,112.046295
7967,102.61819
7968,94.96093
7971,102.71304
7974,93.5057
7976,105.47015
7978,111.83171
7982,113.61421
7983,93.6805
7984,103.881035
7986,92.88414
7989,110.89752
7991,109.836395
7992,111.668976
7993,93.215546
7994,112.046295
7995,93.78081
7997,94.46038
7998,103.881035
7999,110.021164
8002,93.04591
8007,93.573135
8009,93.51493
8011,93.748856
8013,94.396126
8015,103.166336
8017,116.97002
8019,116.23593
8023,93.114296
8024,113.61421
8026,109.5391
8027,94.29336
8029,92.94614
8030,113.32036
8031,92.525276
8033,94.22242
8035,93.31505
8036,104.67769
8039,102.71304
8042,93.5057
8044,93.67642
8046,77.64178
8048,118.983025
8049,93.84331
8050,102.853905
8053,93.29449
8054,94.34559
8059,92.94614
8061,93.85058
8062,111.38832
8064,110.94976
8066,104.12837
8067,93.20009
8068,93.6805
8070,92.371704
8071,112.046295
8072,93.266014
8076,94.46908
8080,93.22379
8081,111.63124
8084,92.30936
8087,112.42571
8089,93.40179
8090,117.51351
8091,104.47453
8094,116.958244
8100,92.388435
8101,94.59955
8110,93.84331
8111,109.836395
8112,93.568184
8115,113.037094
8116,93.009895
8118,110.94976
8121,117.51351
8125,111.83171
8127,112.56445
8128,93.660255
8129,109.836395
8131,93.593636
8138,93.6805
8139,102.77988
8140,92.94614
8141,93.68671
8142,111.83171
8143,111.742455
8145,109.5391
8146,93.489716
8148,109.77959
8153,111.83171
8154,92.727066
8155,111.63124
8161,92.46706
8162,111.668976
8163,92.505
8166,111.668976
8168,111.83171
8170,95.31381
8172,109.836395
8173,93.5057
8176,102.74269
8179,93.568184
8181,94.614136
8182,116.23593
8184,111.83171
8190,104.12593
8191,91.406975
8194,112.59784
8196,113.88749
8198,111.94437
8199,112.046295
8201,111.668976
8202,92.94614
8207,94.396126
8208,109.836395
8211,111.83171
8214,110.34184
8217,93.568184
8218,111.14285
8222,93.29449
8229,111.14078
8231,93.748856
8233,94.96093
8236,93.29449
8238,113.61421
8240,101.84156
8243,100.263626
8246,113.000824
8250,92.77648
8254,94.97738
8256,77.56338
8257,112.42571
8258,92.47296
8260,93.6805
8261,112.705986
8263,112.89375
8264,93.6805
8267,110.29867
8268,92.78763
8271,93.266014
8272,109.836395
8275,93.914825
8276,94.48615
8277,127.00779
8278,116.23593
8279,94.46908
8280,110.49978
8281,93.84331
8282,112.48109
8287,113.81468
8288,93.5057
8289,113.61421
8294,93.771194
8296,93.68671
8299,112.42571
8302,103.881035
8308,112.373184
8314,102.71304
8315,95.031204
8316,112.68466
8317,93.15752
8319,111.668976
8320,92.88414
8321,117.51351
8323,93.84331
8325,92.375786
8326,112.373184
8328,109.836395
8330,110.48475
8331,94.34559
8332,113.67814
8334,93.84331
8338,92.505
8339,93.6805
8341,93.68671
8345,112.046295
8346,94.614136
8347,102.71304
8349,93.84331
8351,92.46706
8352,111.83171
8353,109.836395
8355,112.61983
8358,110.021164
8359,110.48475
8360,93.41466
8361,111.328
8363,102.55031
8364,92.94614
8365,95.40467
8366,102.80181
8370,111.742455
8372,92.375786
8376,94.614136
8377,112.79627
8379,111.742455
8380,93.6805
8381,111.330635
8386,93.17438
8388,103.99083
8389,94.90202
8391,111.668976
8394,94.97738
8396,102.71304
8398,103.105965
8400,113.65195
8401,94.34559
8404,93.68671
8407,93.568184
8408,111.38832
8409,109.836395
8410,102.77988
8411,92.846085
8413,93.93395
8414,111.83171
8416,93.10895
